ID,日期,收盘价,最高价,最低价,开盘价,成交量,成交金额,星期一,星期二,星期三,星期四,星期五,星期六,星期日,是否缺失数据
296,1991-10-10,191.01,191.01,189.12,190.71,6638,4333000,0,0,0,1,0,0,0,0
297,1991-10-11,192.85,192.88,191.01,192.84,10981,7251000,0,0,0,0,1,0,0,0
298,1991-10-12,192.85,192.88,191.01,192.84,10981,7251000,0,0,0,0,0,1,0,1
299,1991-10-13,192.85,192.88,191.01,192.84,10981,7251000,0,0,0,0,0,0,1,1
300,1991-10-14,194.67,194.69,192.32,194.06,21493,13948000,1,0,0,0,0,0,0,0
301,1991-10-15,196.61,196.61,194.67,196.58,11002,7265000,0,1,0,0,0,0,0,0
302,1991-10-16,198.57,198.57,196.61,198.51,9562,6273000,0,0,1,0,0,0,0,0
303,1991-10-17,200.51,200.51,198.57,200.5,6077,4136000,0,0,0,1,0,0,0,0
304,1991-10-18,202.51,202.51,200.51,202.5,2968,2384000,0,0,0,0,1,0,0,0
305,1991-10-19,202.51,202.51,200.51,202.5,2968,2384000,0,0,0,0,0,1,0,1
306,1991-10-20,202.51,202.51,200.51,202.5,2968,2384000,0,0,0,0,0,0,1,1
307,1991-10-21,204.53,204.53,202.51,204.53,3537,2514000,1,0,0,0,0,0,0,0
308,1991-10-22,206.53,206.53,204.53,206.06,2128,1521000,0,1,0,0,0,0,0,0
309,1991-10-23,208.25,208.25,206.53,208.06,2623,1980000,0,0,1,0,0,0,0,0
310,1991-10-24,210.07,210.2,208.25,210.2,19357,13174000,0,0,0,1,0,0,0,0
311,1991-10-25,211.86,211.97,209.71,210.34,32650,22263000,0,0,0,0,1,0,0,0
312,1991-10-26,211.86,211.97,209.71,210.34,32650,22263000,0,0,0,0,0,1,0,1
313,1991-10-27,211.86,211.97,209.71,210.34,32650,22263000,0,0,0,0,0,0,1,1
314,1991-10-28,213.98,213.98,211.86,213.5,3217,2357000,1,0,0,0,0,0,0,0
315,1991-10-29,215.78,215.78,213.98,215.63,2697,2069000,0,1,0,0,0,0,0,0
316,1991-10-30,216.43,216.43,215.78,216.37,2380,1814000,0,0,1,0,0,0,0,0
317,1991-10-31,218.6,218.6,216.43,218.59,3929,2914000,0,0,0,1,0,0,0,0
318,1991-11-01,220.72,220.72,218.6,220.71,5906,4313000,0,0,0,0,1,0,0,0
319,1991-11-02,220.72,220.72,218.6,220.71,5906,4313000,0,0,0,0,0,1,0,1
320,1991-11-03,220.72,220.72,218.6,220.71,5906,4313000,0,0,0,0,0,0,1,1
321,1991-11-04,222.77,222.77,220.79,222.77,4474,3352000,1,0,0,0,0,0,0,0
322,1991-11-05,224.65,224.65,222.77,224.44,2805,2225000,0,1,0,0,0,0,0,0
323,1991-11-06,226.88,226.88,224.65,226.83,2848,2188000,0,0,1,0,0,0,0,0
324,1991-11-07,228.93,228.93,226.88,228.93,4833,4085000,0,0,0,1,0,0,0,0
325,1991-11-08,231.22,231.22,228.93,230.99,14406,11039000,0,0,0,0,1,0,0,0
326,1991-11-09,231.22,231.22,228.93,230.99,14406,11039000,0,0,0,0,0,1,0,1
327,1991-11-10,231.22,231.22,228.93,230.99,14406,11039000,0,0,0,0,0,0,1,1
328,1991-11-11,233.55,233.55,231.22,233.48,2474,2130000,1,0,0,0,0,0,0,0
329,1991-11-12,235.8,235.8,233.55,235.75,895,914000,0,1,0,0,0,0,0,0
330,1991-11-13,236.67,236.67,235.8,236.51,799,879000,0,0,1,0,0,0,0,0
331,1991-11-14,237.45,237.45,236.67,237.39,862,940000,0,0,0,1,0,0,0,0
332,1991-11-15,238.25,238.25,237.45,238.25,2058,1914000,0,0,0,0,1,0,0,0
333,1991-11-16,238.25,238.25,237.45,238.25,2058,1914000,0,0,0,0,0,1,0,1
334,1991-11-17,238.25,238.25,237.45,238.25,2058,1914000,0,0,0,0,0,0,1,1
335,1991-11-18,240.62,240.62,238.25,240.04,1885,1534000,1,0,0,0,0,0,0,0
336,1991-11-19,242.24,242.24,240.62,242.24,2310,2040000,0,1,0,0,0,0,0,0
337,1991-11-20,244.5,244.5,242.24,244.5,2325,1929000,0,0,1,0,0,0,0,0
338,1991-11-21,246.31,246.31,244.5,246.26,2155,2030000,0,0,0,1,0,0,0,0
339,1991-11-22,248.53,248.53,246.31,248.24,2133,1954000,0,0,0,0,1,0,0,0
340,1991-11-23,248.53,248.53,246.31,248.24,2133,1954000,0,0,0,0,0,1,0,1
341,1991-11-24,248.53,248.53,246.31,248.24,2133,1954000,0,0,0,0,0,0,1,1
342,1991-11-25,250.85,250.85,248.53,250.84,2331,1963000,1,0,0,0,0,0,0,0
343,1991-11-26,252.97,252.97,250.85,252.9,2454,2326000,0,1,0,0,0,0,0,0
344,1991-11-27,255.45,255.45,252.97,255.27,2120,1756000,0,0,1,0,0,0,0,0
345,1991-11-28,257.35,257.35,255.45,257.28,2502,2251000,0,0,0,1,0,0,0,0
346,1991-11-29,259.6,259.85,257.35,259.68,33695,28453000,0,0,0,0,1,0,0,0
347,1991-11-30,259.6,259.85,257.35,259.68,33695,28453000,0,0,0,0,0,1,0,1
348,1991-12-01,259.6,259.85,257.35,259.68,33695,28453000,0,0,0,0,0,0,1,1
349,1991-12-02,262.19,262.19,259.67,261.78,19128,16310000,1,0,0,0,0,0,0,0
350,1991-12-03,264.81,264.81,262.19,264.64,1101,1207000,0,1,0,0,0,0,0,0
351,1991-12-04,265.77,265.77,264.81,265.53,742,903000,0,0,1,0,0,0,0,0
352,1991-12-05,266.66,266.66,265.77,266.48,2050,2100000,0,0,0,1,0,0,0,0
353,1991-12-06,269.35,269.35,266.66,269.34,1613,1798000,0,0,0,0,1,0,0,0
354,1991-12-07,269.35,269.35,266.66,269.34,1613,1798000,0,0,0,0,0,1,0,1
355,1991-12-08,269.35,269.35,266.66,269.34,1613,1798000,0,0,0,0,0,0,1,1
356,1991-12-09,270.27,270.27,269.35,270.27,1631,1648000,1,0,0,0,0,0,0,0
357,1991-12-10,272.91,272.91,270.27,270.27,516,665000,0,1,0,0,0,0,0,0
358,1991-12-11,273.71,273.71,272.91,273.53,669,859000,0,0,1,0,0,0,0,0
359,1991-12-12,274.41,274.41,273.71,274.41,1577,1644000,0,0,0,1,0,0,0,0
360,1991-12-13,277,277,274.41,276.81,746,962000,0,0,0,0,1,0,0,0
361,1991-12-14,277,277,274.41,276.81,746,962000,0,0,0,0,0,1,0,1
362,1991-12-15,277,277,274.41,276.81,746,962000,0,0,0,0,0,0,1,1
363,1991-12-16,277.85,277.85,277,277.53,580,817000,1,0,0,0,0,0,0,0
364,1991-12-17,278.68,278.68,277.85,278.67,493,754000,0,1,0,0,0,0,0,0
365,1991-12-18,279.51,279.51,278.68,279.32,760,893000,0,0,1,0,0,0,0,0
366,1991-12-19,280.17,280.17,279.51,279.98,1094,1242000,0,0,0,1,0,0,0,0
367,1991-12-20,282.83,282.83,280.63,282.83,4393,6268000,0,0,0,0,1,0,0,0
368,1991-12-21,282.83,282.83,280.63,282.83,4393,6268000,0,0,0,0,0,1,0,1
369,1991-12-22,282.83,282.83,280.63,282.83,4393,6268000,0,0,0,0,0,0,1,1
370,1991-12-23,285.65,285.65,282.83,285.65,1046,1182000,1,0,0,0,0,0,0,0
371,1991-12-24,286.22,286.22,285.65,285.74,486,593000,0,1,0,0,0,0,0,0
372,1991-12-25,287.15,287.15,286.22,287.09,573,873000,0,0,1,0,0,0,0,0
373,1991-12-26,288.03,288.03,287.15,288.03,1168,1422000,0,0,0,1,0,0,0,0
374,1991-12-27,290.85,290.85,288.03,290.65,1551,1789000,0,0,0,0,1,0,0,0
375,1991-12-28,290.85,290.85,288.03,290.65,1551,1789000,0,0,0,0,0,1,0,1
376,1991-12-29,290.85,290.85,288.03,290.65,1551,1789000,0,0,0,0,0,0,1,1
377,1991-12-30,291.71,291.71,290.85,291.71,1165,1881000,1,0,0,0,0,0,0,0
378,1991-12-31,292.75,292.75,291.71,292.48,584,858000,0,1,0,0,0,0,0,0
379,1992-01-01,292.75,292.75,291.71,292.48,584,858000,0,0,1,0,0,0,0,1
380,1992-01-02,293.75,293.75,292.76,293.74,928,1339000,0,0,0,1,0,0,0,0
381,1992-01-03,296.52,296.52,293.75,296.24,1436,1842000,0,0,0,0,1,0,0,0
382,1992-01-04,296.52,296.52,293.75,296.24,1436,1842000,0,0,0,0,0,1,0,1
383,1992-01-05,296.52,296.52,293.75,296.24,1436,1842000,0,0,0,0,0,0,1,1
384,1992-01-06,297.68,297.68,296.52,297.68,3400,4236000,1,0,0,0,0,0,0,0
385,1992-01-07,298.77,298.77,297.68,298.54,892,1064000,0,1,0,0,0,0,0,0
386,1992-01-08,299.66,299.66,298.77,299.65,659,930000,0,0,1,0,0,0,0,0
387,1992-01-09,300.62,300.62,299.66,300.61,943,1244000,0,0,0,1,0,0,0,0
388,1992-01-10,301.83,301.83,300.62,301.82,1605,2629000,0,0,0,0,1,0,0,0
389,1992-01-11,301.83,301.83,300.62,301.82,1605,2629000,0,0,0,0,0,1,0,1
390,1992-01-12,301.83,301.83,300.62,301.82,1605,2629000,0,0,0,0,0,0,1,1
391,1992-01-13,303.06,303.06,302,302.83,725,1097000,1,0,0,0,0,0,0,0
392,1992-01-14,305.74,305.74,303.06,304.77,632,858000,0,1,0,0,0,0,0,0
393,1992-01-15,306.63,306.63,305.74,306.62,259,314000,0,0,1,0,0,0,0,0
394,1992-01-16,306.85,306.85,306.63,306.85,378,488000,0,0,0,1,0,0,0,0
395,1992-01-17,307.38,307.38,306.85,307.37,250,321000,0,0,0,0,1,0,0,0
396,1992-01-18,307.38,307.38,306.85,307.37,250,321000,0,0,0,0,0,1,0,1
397,1992-01-19,307.38,307.38,306.85,307.37,250,321000,0,0,0,0,0,0,1,1
398,1992-01-20,307.39,307.39,307.38,307.38,445,502000,1,0,0,0,0,0,0,0
399,1992-01-21,307.87,307.87,307.39,307.87,534,650000,0,1,0,0,0,0,0,0
400,1992-01-22,307.95,307.95,307.87,307.95,312,439000,0,0,1,0,0,0,0,0
401,1992-01-23,308.53,308.53,307.95,308.53,413,583000,0,0,0,1,0,0,0,0
402,1992-01-24,309.05,309.05,308.53,309.05,722,1004000,0,0,0,0,1,0,0,0
403,1992-01-25,309.05,309.05,308.53,309.05,722,1004000,0,0,0,0,0,1,0,1
404,1992-01-26,309.05,309.05,308.53,309.05,722,1004000,0,0,0,0,0,0,1,1
405,1992-01-27,311.61,311.61,309.05,311.6,562,750000,1,0,0,0,0,0,0,0
406,1992-01-28,311.84,311.84,311.61,311.67,664,822000,0,1,0,0,0,0,0,0
407,1992-01-29,312.42,312.58,311.84,312.41,401,450000,0,0,1,0,0,0,0,0
408,1992-01-30,312.73,312.73,312.42,312.73,391,543000,0,0,0,1,0,0,0,0
409,1992-01-31,313.24,313.24,312.73,313.24,354,586000,0,0,0,0,1,0,0,0
410,1992-02-01,313.24,313.24,312.73,313.24,354,586000,0,0,0,0,0,1,0,1
411,1992-02-02,313.24,313.24,312.73,313.24,354,586000,0,0,0,0,0,0,1,1
412,1992-02-03,314.18,314.18,313.24,314.18,305,583000,1,0,0,0,0,0,0,0
413,1992-02-04,314.18,314.18,313.24,314.18,305,583000,0,1,0,0,0,0,0,1
414,1992-02-05,314.18,314.18,313.24,314.18,305,583000,0,0,1,0,0,0,0,1
415,1992-02-06,314.18,314.18,313.24,314.18,305,583000,0,0,0,1,0,0,0,1
416,1992-02-07,314.72,314.72,314.18,314.72,327,527000,0,0,0,0,1,0,0,0
417,1992-02-08,314.72,314.72,314.18,314.72,327,527000,0,0,0,0,0,1,0,1
418,1992-02-09,314.72,314.72,314.18,314.72,327,527000,0,0,0,0,0,0,1,1
419,1992-02-10,315.56,315.56,314.72,315.55,354,586000,1,0,0,0,0,0,0,0
420,1992-02-11,316.43,316.43,315.56,316.12,296,460000,0,1,0,0,0,0,0,0
421,1992-02-12,316.44,316.44,316.43,316.43,270,397000,0,0,1,0,0,0,0,0
422,1992-02-13,317.04,317.57,317.04,317.24,1020,397000,0,0,0,1,0,0,0,0
423,1992-02-14,319.68,319.68,317.04,319.45,457,770000,0,0,0,0,1,0,0,0
424,1992-02-15,319.68,319.68,317.04,319.45,457,770000,0,0,0,0,0,1,0,1
425,1992-02-16,319.68,319.68,317.04,319.45,457,770000,0,0,0,0,0,0,1,1
426,1992-02-17,319.77,319.77,319.68,319.77,6369,13782000,1,0,0,0,0,0,0,0
427,1992-02-18,337.11,339.16,319.77,338.98,7407,12655000,0,1,0,0,0,0,0,0
428,1992-02-19,342.41,342.41,337.11,340.5,9401,16501000,0,0,1,0,0,0,0,0
429,1992-02-20,347.99,348.01,342.41,345.22,10341,20004000,0,0,0,1,0,0,0,0
430,1992-02-21,359.59,359.93,347.99,358.91,11582,19254000,0,0,0,0,1,0,0,0
431,1992-02-22,359.59,359.93,347.99,358.91,11582,19254000,0,0,0,0,0,1,0,1
432,1992-02-23,359.59,359.93,347.99,358.91,11582,19254000,0,0,0,0,0,0,1,1
433,1992-02-24,360.5,361.62,359.59,361.11,30157,18038000,1,0,0,0,0,0,0,0
434,1992-02-25,360.37,361.29,357.07,359.66,4862,8037000,0,1,0,0,0,0,0,0
435,1992-02-26,360.1,360.76,359.27,359.85,5753,8082000,0,0,1,0,0,0,0,0
436,1992-02-27,362.45,363.03,360.1,361,9524,17931000,0,0,0,1,0,0,0,0
437,1992-02-28,364.66,364.67,362.45,364.15,9862,26401000,0,0,0,0,1,0,0,0
438,1992-02-29,364.66,364.67,362.45,364.15,9862,26401000,0,0,0,0,0,1,0,1
439,1992-03-01,364.66,364.67,362.45,364.15,9862,26401000,0,0,0,0,0,0,1,1
440,1992-03-02,365.39,365.39,364.66,365.15,3405,5644000,1,0,0,0,0,0,0,0
441,1992-03-03,367,367.25,365.39,366.79,2989,3366000,0,1,0,0,0,0,0,0
442,1992-03-04,368.32,368.32,366.95,367.56,5614,3366000,0,0,1,0,0,0,0,0
443,1992-03-05,369.76,369.88,368.11,369.31,8360,14928000,0,0,0,1,0,0,0,0
444,1992-03-06,371.76,371.76,369.76,370.79,5237,9958000,0,0,0,0,1,0,0,0
445,1992-03-07,371.76,371.76,369.76,370.79,5237,9958000,0,0,0,0,0,1,0,1
446,1992-03-08,371.76,371.76,369.76,370.79,5237,9958000,0,0,0,0,0,0,1,1
447,1992-03-09,373.53,374.06,371.88,372.26,20968,22273000,1,0,0,0,0,0,0,0
448,1992-03-10,375.23,375.23,373.53,374.48,5011,7452000,0,1,0,0,0,0,0,0
449,1992-03-11,376.14,376.25,374.98,375.87,4001,11238000,0,0,1,0,0,0,0,0
450,1992-03-12,376.92,377.57,376.14,377.55,10326,31594000,0,0,0,1,0,0,0,0
451,1992-03-13,376.38,377.19,376.38,376.58,2527,4487000,0,0,0,0,1,0,0,0
452,1992-03-14,376.38,377.19,376.38,376.58,2527,4487000,0,0,0,0,0,1,0,1
453,1992-03-15,376.38,377.19,376.38,376.58,2527,4487000,0,0,0,0,0,0,1,1
454,1992-03-16,377.05,377.42,376.38,377,2646,2265000,1,0,0,0,0,0,0,0
455,1992-03-17,377.49,377.84,377.03,377.5,890,1340000,0,1,0,0,0,0,0,0
456,1992-03-18,377.66,378.32,377.49,377.94,4028,2252000,0,0,1,0,0,0,0,0
457,1992-03-19,377.31,377.96,376.21,377.26,13628,35111000,0,0,0,1,0,0,0,0
458,1992-03-20,377.99,378.03,377.31,377.91,3160,7844000,0,0,0,0,1,0,0,0
459,1992-03-21,377.99,378.03,377.31,377.91,3160,7844000,0,0,0,0,0,1,0,1
460,1992-03-22,377.99,378.03,377.31,377.91,3160,7844000,0,0,0,0,0,0,1,1
461,1992-03-23,378.89,379.04,377.45,378.61,10290,24375000,1,0,0,0,0,0,0,0
462,1992-03-24,378.69,379.5,378.05,378.53,4378,7016000,0,1,0,0,0,0,0,0
463,1992-03-25,378.12,379.02,378.12,378.33,11820,21445000,0,0,1,0,0,0,0,0
464,1992-03-26,379.13,379.34,377.64,379.29,10225,24177000,0,0,0,1,0,0,0,0
465,1992-03-27,380.77,380.79,379.13,379.65,1892,5469000,0,0,0,0,1,0,0,0
466,1992-03-28,380.77,380.79,379.13,379.65,1892,5469000,0,0,0,0,0,1,0,1
467,1992-03-29,380.77,380.79,379.13,379.65,1892,5469000,0,0,0,0,0,0,1,1
468,1992-03-30,381.44,381.56,380.76,381.54,12655,40359000,1,0,0,0,0,0,0,0
469,1992-03-31,381.24,382.06,381.24,381.87,17391,53853000,0,1,0,0,0,0,0,0
470,1992-04-01,381.01,381.85,381.01,381.55,4065,7767000,0,0,1,0,0,0,0,0
471,1992-04-02,381.12,381.58,381.01,381.47,1673,3193000,0,0,0,1,0,0,0,0
472,1992-04-03,381.33,381.57,381.12,381.44,1700,3377000,0,0,0,0,1,0,0,0
473,1992-04-04,381.33,381.57,381.12,381.44,1700,3377000,0,0,0,0,0,1,0,1
474,1992-04-05,381.33,381.57,381.12,381.44,1700,3377000,0,0,0,0,0,0,1,1
475,1992-04-06,381.47,382.08,381.33,381.97,5298,14543000,1,0,0,0,0,0,0,0
476,1992-04-07,381.93,382.1,381.47,381.95,10613,30266000,0,1,0,0,0,0,0,0
477,1992-04-08,382.43,382.59,381.92,382.53,1866,5277000,0,0,1,0,0,0,0,0
478,1992-04-09,381.65,382.88,381.65,381.93,3168,7148000,0,0,0,1,0,0,0,0
479,1992-04-10,382.03,382.04,381.2,381.52,7066,13499000,0,0,0,0,1,0,0,0
480,1992-04-11,382.03,382.04,381.2,381.52,7066,13499000,0,0,0,0,0,1,0,1
481,1992-04-12,382.03,382.04,381.2,381.52,7066,13499000,0,0,0,0,0,0,1,1
482,1992-04-13,391.11,392.28,382.03,387.27,20593,52440000,1,0,0,0,0,0,0,0
483,1992-04-14,400.61,400.61,391.1,393.1,9415,25184000,0,1,0,0,0,0,0,0
484,1992-04-15,406.72,406.72,398.23,400.35,10566,25157000,0,0,1,0,0,0,0,0
485,1992-04-16,410.55,410.61,403.52,404.07,39211,57466000,0,0,0,1,0,0,0,0
486,1992-04-17,414.42,414.42,406.19,408.56,15678,45102000,0,0,0,0,1,0,0,0
487,1992-04-18,414.42,414.42,406.19,408.56,15678,45102000,0,0,0,0,0,1,0,1
488,1992-04-19,414.42,414.42,406.19,408.56,15678,45102000,0,0,0,0,0,0,1,1
489,1992-04-20,413.85,420.99,413.64,417.19,10170,23206000,1,0,0,0,0,0,0,0
490,1992-04-21,410.06,421.55,402.89,417.99,51257,72181000,0,1,0,0,0,0,0,0
491,1992-04-22,399.88,410.06,399.87,400.12,50596,73539000,0,0,1,0,0,0,0,0
492,1992-04-23,407.25,408.86,394.6,407.13,54718,71062000,0,0,0,1,0,0,0,0
493,1992-04-24,414.4,415.05,397.74,405.88,34706,47646000,0,0,0,0,1,0,0,0
494,1992-04-25,414.4,415.05,397.74,405.88,34706,47646000,0,0,0,0,0,1,0,1
495,1992-04-26,414.4,415.05,397.74,405.88,34706,47646000,0,0,0,0,0,0,1,1
496,1992-04-27,424.58,424.92,413.47,422.45,37257,53584000,1,0,0,0,0,0,0,0
497,1992-04-28,436.09,436.31,424.58,434.9,42392,53950000,0,1,0,0,0,0,0,0
498,1992-04-29,444.16,446.12,436.09,445.25,52899,66766000,0,0,1,0,0,0,0,0
499,1992-04-30,445.38,448.94,433.66,435.73,45704,52587000,0,0,0,1,0,0,0,0
500,1992-05-01,445.38,448.94,433.66,435.73,45704,52587000,0,0,0,0,1,0,0,1
501,1992-05-02,445.38,448.94,433.66,435.73,45704,52587000,0,0,0,0,0,1,0,1
502,1992-05-03,445.38,448.94,433.66,435.73,45704,52587000,0,0,0,0,0,0,1,1
503,1992-05-04,453.62,456.24,445.38,454.86,64362,101358000,1,0,0,0,0,0,0,0
504,1992-05-05,449.21,455.36,439.96,447.42,49359,78293000,0,1,0,0,0,0,0,0
505,1992-05-06,449.96,454.08,446.39,449.78,33687,54371000,0,0,1,0,0,0,0,0
506,1992-05-07,454.65,457.05,449.55,452.86,34414,51743000,0,0,0,1,0,0,0,0
507,1992-05-08,468.11,468.42,454.65,461.05,48634,84728990,0,0,0,0,1,0,0,0
508,1992-05-09,468.11,468.42,454.65,461.05,48634,84728990,0,0,0,0,0,1,0,1
509,1992-05-10,468.11,468.42,454.65,461.05,48634,84728990,0,0,0,0,0,0,1,1
510,1992-05-11,491.5,491.5,468.11,483.29,30950,84728990,1,0,0,0,0,0,0,0
511,1992-05-12,506.53,506.68,491.5,502.8,33278,65369000,0,1,0,0,0,0,0,0
512,1992-05-13,514.04,517.86,499.4,505.27,33897,64664000,0,0,1,0,0,0,0,0
513,1992-05-14,523.36,523.5,511.91,514.48,33010,60063000,0,0,0,1,0,0,0,0
514,1992-05-15,544.35,544.56,523.36,529.39,63283,75109000,0,0,0,0,1,0,0,0
515,1992-05-16,544.35,544.56,523.36,529.39,63283,75109000,0,0,0,0,0,1,0,1
516,1992-05-17,544.35,544.56,523.36,529.39,63283,75109000,0,0,0,0,0,0,1,1
517,1992-05-18,571.82,571.85,544.35,560.09,29992,61340000,1,0,0,0,0,0,0,0
518,1992-05-19,598.11,598.11,571.82,590.41,47790,58722000,0,1,0,0,0,0,0,0
519,1992-05-20,616.99,623.88,598.11,617.28,65646,119286000,0,0,1,0,0,0,0,0
520,1992-05-21,1266.49,1334.98,604.01,1260.32,89657,181276990,0,0,0,1,0,0,0,0
521,1992-05-22,1339.99,1349.71,1262.44,1306.37,93725,204172990,0,0,0,0,1,0,0,0
522,1992-05-23,1339.99,1349.71,1262.44,1306.37,93725,204172990,0,0,0,0,0,1,0,1
523,1992-05-24,1339.99,1349.71,1262.44,1306.37,93725,204172990,0,0,0,0,0,0,1,1
524,1992-05-25,1421.57,1428.79,1339.99,1411.98,88969,222428980,1,0,0,0,0,0,0,0
525,1992-05-26,1301.35,1429.01,1291,1332.39,68128,149448000,0,1,0,0,0,0,0,0
526,1992-05-27,1193.17,1285.61,823.36,1250.56,64528,138823990,0,0,1,0,0,0,0,0
527,1992-05-28,1160.17,1184.18,1114.94,1123.04,48389,117388000,0,0,0,1,0,0,0,0
528,1992-05-29,1234.71,1253.37,1154.01,1243.65,51615,135996990,0,0,0,0,1,0,0,0
529,1992-05-30,1234.71,1253.37,1154.01,1243.65,51615,135996990,0,0,0,0,0,1,0,1
530,1992-05-31,1234.71,1253.37,1154.01,1243.65,51615,135996990,0,0,0,0,0,0,1,1
531,1992-06-01,1183.24,1249.58,1129.28,1175.69,39394,105366000,1,0,0,0,0,0,0,0
532,1992-06-02,1141.02,1184.28,1138.58,1155.88,34033,84508990,0,1,0,0,0,0,0,0
533,1992-06-03,1059.07,1141.02,1033.47,1075.9,41002,91843990,0,0,1,0,0,0,0,0
534,1992-06-04,1104.46,1118.93,1050.45,1087.49,43184,94263000,0,0,0,1,0,0,0,0
535,1992-06-05,1105.76,1143.07,1099.91,1125.01,44007,100847000,0,0,0,0,1,0,0,0
536,1992-06-06,1105.76,1143.07,1099.91,1125.01,44007,100847000,0,0,0,0,0,1,0,1
537,1992-06-07,1105.76,1143.07,1099.91,1125.01,44007,100847000,0,0,0,0,0,0,1,1
538,1992-06-08,1093.46,1121.41,1085.19,1092.07,28747,66441000,1,0,0,0,0,0,0,0
539,1992-06-09,1126.62,1144.39,1079.65,1116.92,35100,81673000,0,1,0,0,0,0,0,0
540,1992-06-10,1187.02,1206.51,1134.73,1199.23,58732,154616990,0,0,1,0,0,0,0,0
541,1992-06-11,1178.3,1188.68,1172.09,1179.28,34897,107985000,0,0,0,1,0,0,0,0
542,1992-06-12,1171.71,1178.3,1153.97,1164.12,47202,117698000,0,0,0,0,1,0,0,0
543,1992-06-13,1171.71,1178.3,1153.97,1164.12,47202,117698000,0,0,0,0,0,1,0,1
544,1992-06-14,1171.71,1178.3,1153.97,1164.12,47202,117698000,0,0,0,0,0,0,1,1
545,1992-06-15,1171.85,1181.86,1152.69,1174.41,37747,93130000,1,0,0,0,0,0,0,0
546,1992-06-16,1166.7,1171.75,1135.61,1171.75,35158,93130000,0,1,0,0,0,0,0,0
547,1992-06-17,1169.57,1186.59,1166.26,1171.29,34755,90657000,0,0,1,0,0,0,0,0
548,1992-06-18,1168.43,1172.86,1158.32,1167.16,29101,65289000,0,0,0,1,0,0,0,0
549,1992-06-19,1171.94,1171.94,1161.8,1169.97,25146,60859000,0,0,0,0,1,0,0,0
550,1992-06-20,1171.94,1171.94,1161.8,1169.97,25146,60859000,0,0,0,0,0,1,0,1
551,1992-06-21,1171.94,1171.94,1161.8,1169.97,25146,60859000,0,0,0,0,0,0,1,1
552,1992-06-22,1169.9,1180.21,1165.74,1173.68,27924,71392000,1,0,0,0,0,0,0,0
553,1992-06-23,1158.17,1172.46,1154.62,1162.83,19490,56443000,0,1,0,0,0,0,0,0
554,1992-06-24,1151.06,1158.17,1144.46,1150.89,16975,44772000,0,0,1,0,0,0,0,0
555,1992-06-25,1160.23,1160.23,1148.02,1153.48,19846,58837000,0,0,0,1,0,0,0,0
556,1992-06-26,1164.67,1207.82,1160.23,1164.29,29061,92243000,0,0,0,0,1,0,0,0
557,1992-06-27,1164.67,1207.82,1160.23,1164.29,29061,92243000,0,0,0,0,0,1,0,1
558,1992-06-28,1164.67,1207.82,1160.23,1164.29,29061,92243000,0,0,0,0,0,0,1,1
559,1992-06-29,1169.51,1173.49,1156.68,1168.89,53610,114991000,1,0,0,0,0,0,0,0
560,1992-06-30,1191.19,1193.16,1169.51,1186.62,58976,160259000,0,1,0,0,0,0,0,0
561,1992-07-01,1194.18,1215.13,1182.05,1199.54,58330,122926000,0,0,1,0,0,0,0,0
562,1992-07-02,1187.48,1198.66,1179.86,1187.3,46512,101151000,0,0,0,1,0,0,0,0
563,1992-07-03,1189.16,1193.39,1183.96,1189.09,75245,190397990,0,0,0,0,1,0,0,0
564,1992-07-04,1189.16,1193.39,1183.96,1189.09,75245,190397990,0,0,0,0,0,1,0,1
565,1992-07-05,1189.16,1193.39,1183.96,1189.09,75245,190397990,0,0,0,0,0,0,1,1
566,1992-07-06,1201.01,1215.24,1190.27,1197.76,63782,195780000,1,0,0,0,0,0,0,0
567,1992-07-07,1206.46,1206.91,1195.81,1201.01,68826,204760000,0,1,0,0,0,0,0,0
568,1992-07-08,1185.5,1211.27,1182.72,1192.37,68043,138880000,0,0,1,0,0,0,0,0
569,1992-07-09,1178.53,1187.18,1168.78,1172.44,53216,130815000,0,0,0,1,0,0,0,0
570,1992-07-10,1188.62,1192.98,1166.45,1175.14,58149,134101000,0,0,0,0,1,0,0,0
571,1992-07-11,1188.62,1192.98,1166.45,1175.14,58149,134101000,0,0,0,0,0,1,0,1
572,1992-07-12,1188.62,1192.98,1166.45,1175.14,58149,134101000,0,0,0,0,0,0,1,1
573,1992-07-13,1136.33,1198.9,1131.21,1156.83,51595,123468000,1,0,0,0,0,0,0,0
574,1992-07-14,1114.05,1139.96,1110.19,1124.65,44462,95340000,0,1,0,0,0,0,0,0
575,1992-07-15,1107.69,1135.57,1100.16,1107.18,44812,121583990,0,0,1,0,0,0,0,0
576,1992-07-16,1124.64,1214.83,1108.23,1114.13,50464,151031990,0,0,0,1,0,0,0,0
577,1992-07-17,1125.56,1134.32,1116.14,1121.49,62671,115821000,0,0,0,0,1,0,0,0
578,1992-07-18,1125.56,1134.32,1116.14,1121.49,62671,115821000,0,0,0,0,0,1,0,1
579,1992-07-19,1125.56,1134.32,1116.14,1121.49,62671,115821000,0,0,0,0,0,0,1,1
580,1992-07-20,1098.82,1126.96,1094.81,1100.6,31699,67313000,1,0,0,0,0,0,0,0
581,1992-07-21,1082.39,1096.49,1079.75,1087.61,35912,66221000,0,1,0,0,0,0,0,0
582,1992-07-22,1035.66,1081.81,1034.91,1059.22,47347,105623000,0,0,1,0,0,0,0,0
